event_id,year,month,state,event_type,cz_type,deaths_direct,deaths_indirect,injuries_direct,injuries_indirect,damage_property_usd,damage_crops_usd,magnitude,magnitude_type,tor_f_scale,begin_lat,begin_lon,duration_hours,state_population,state_real_gdp_musd
1076522,2023,3,California,Funnel Cloud,C,0,0,0,0,0.0,0.0,,,,37.05,-120.75,0.0,39181667.0,3204016.4
1076530,2023,3,California,Funnel Cloud,C,0,0,0,0,0.0,0.0,,,,36.85,-120.33,0.0,39181667.0,3204016.4
1076539,2023,3,California,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,35.0,EG,,36.634,-119.7463,0.0,39181667.0,3204016.4
1076576,2023,3,California,High Wind,Z,0,0,0,0,0.0,0.0,51.0,MG,,,,0.0,39181667.0,3204016.4
1076621,2023,3,Minnesota,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,12.0,5752998.0,389864.5
1076753,2023,3,Virginia,Winter Weather,Z,0,0,0,0,,,,,,,,12.0,8732034.0,599261.0
1076821,2023,3,Oklahoma,Hail,C,0,0,0,0,,,0.75,,,34.51,-96.9876,0.0,4062716.0,207072.7
1076879,2023,3,New York,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,28.0,19786543.0,1793384.5
1077362,2023,3,California,High Wind,Z,0,0,0,0,0.0,0.0,52.0,MG,,,,0.0,39181667.0,3204016.4
1077917,2023,3,California,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,48.0,39181667.0,3204016.4
1078091,2023,3,Texas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,31.53,-95.21,0.0,30719247.0,2137536.7
1079017,2023,3,Georgia,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,31.09,-82.35,0.0,11063669.0,679447.2
1079469,2023,3,Ohio,Strong Wind,Z,0,0,0,0,5000.0,0.0,43.0,MG,,,,6.0,11808390.0,707996.2
1079536,2023,3,California,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,39.0,39181667.0,3204016.4
1079569,2023,3,Nevada,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,11.0,3211077.0,201158.6
1079570,2023,3,Nevada,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,5.0,3211077.0,201158.6
1079630,2023,3,Tennessee,Hail,C,0,0,0,0,0.0,0.0,1.0,,,36.34,-86.83,0.0,7153029.0,428276.1
1079633,2023,3,Tennessee,Hail,C,0,0,0,0,0.0,0.0,1.0,,,36.44,-86.31,0.0,7153029.0,428276.1
1079703,2023,3,Nevada,High Wind,Z,0,0,0,0,0.0,0.0,52.0,MG,,,,1.0,3211077.0,201158.6
1079706,2023,3,Nevada,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,5.0,3211077.0,201158.6
1079731,2023,3,Nevada,Flood,C,0,0,0,0,4000000.0,0.0,,,,39.5776,-116.0361,288.0,3211077.0,201158.6
1079807,2023,3,Oklahoma,High Wind,Z,0,0,0,0,10000.0,0.0,56.0,MG,,,,1.42,4062716.0,207072.7
1079812,2023,3,Oklahoma,High Wind,Z,0,0,1,0,20000.0,0.0,56.0,MG,,,,2.58,4062716.0,207072.7
1079854,2023,3,Nevada,Flood,C,0,0,0,0,10000.0,0.0,,,,39.721,-116.0654,3.0,3211077.0,201158.6
1079903,2023,3,Tennessee,Tornado,C,0,0,0,0,900000.0,0.0,,,EF1,35.449,-87.646,0.32,7153029.0,428276.1
1079981,2023,3,Wyoming,High Wind,Z,0,0,0,0,0.0,0.0,58.0,MG,,,,31.38,584666.0,39843.2
1080048,2023,3,Indiana,Tornado,C,0,0,0,0,150000.0,0.0,,,EF1,38.03,-87.65,0.03,6881373.0,400369.5
1080115,2023,3,Indiana,Strong Wind,Z,0,0,0,0,1000.0,0.0,48.0,EG,,,,7.0,6881373.0,400369.5
1080116,2023,3,Indiana,High Wind,Z,0,0,0,0,1000.0,0.0,54.0,MG,,,,7.0,6881373.0,400369.5
1080128,2023,3,Kentucky,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,56.0,MG,,36.6686,-88.7066,0.0,4549953.0,226942.4
1080138,2023,3,Kentucky,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,60.0,MG,,36.8393,-87.8584,0.0,4549953.0,226942.4
1080349,2023,3,New York,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,19.0,19786543.0,1793384.5
1080465,2023,3,Kentucky,High Wind,Z,0,0,0,0,50000.0,0.0,52.0,EG,,,,6.0,4549953.0,226942.4
1080776,2023,3,Oklahoma,High Wind,Z,0,0,0,0,,,54.0,MG,,,,0.0,4062716.0,207072.7
1080877,2023,3,Florida,Rip Current,Z,1,0,0,0,0.0,0.0,,,,,,0.0,22929248.0,1309392.2
1080883,2023,3,Oklahoma,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,33.84,-94.65,0.0,4062716.0,207072.7
1080885,2023,3,Oklahoma,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,33.91,-94.57,0.0,4062716.0,207072.7
1080973,2023,3,South Dakota,Winter Storm,Z,0,0,0,0,,0.0,,,,,,16.0,917739.0,57253.0
1081264,2023,3,Kentucky,Hail,C,0,0,0,0,0.0,0.0,1.0,,,37.8701,-87.559,0.0,4549953.0,226942.4
1081361,2023,3,Indiana,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,50.0,EG,,39.13,-85.12,0.03,6881373.0,400369.5
1081721,2023,3,Ohio,Hail,C,0,0,0,0,0.0,0.0,0.75,,,41.3101,-80.5921,0.0,11808390.0,707996.2
1081827,2023,3,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,60.0,EG,,41.5588,-80.0768,0.0,13009406.0,789918.5
1081925,2023,3,Tennessee,Thunderstorm Wind,C,0,0,0,0,,,55.0,MG,,35.69,-84.0,0.0,7153029.0,428276.1
1082010,2023,3,Florida,Hail,C,0,0,0,0,0.0,0.0,1.0,,,28.22,-81.29,0.0,22929248.0,1309392.2
1082154,2023,3,Montana,Heavy Snow,Z,0,0,0,0,,,,,,,,24.0,1130612.0,58604.9
1082301,2023,3,Indiana,Flash Flood,C,0,0,0,0,10000.0,0.0,,,,41.75,-86.17,2.0,6881373.0,400369.5
1082317,2023,3,Indiana,Hail,C,0,0,0,0,2000.0,0.0,1.0,,,41.68,-85.58,0.02,6881373.0,400369.5
1082324,2023,3,Indiana,Hail,C,0,0,0,0,2000.0,0.0,1.0,,,41.68,-85.58,0.02,6881373.0,400369.5
1082363,2023,3,Alaska,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,16.25,734654.0,54183.8
1082470,2023,3,Illinois,High Wind,Z,0,0,0,0,0.0,0.0,52.0,EG,,,,6.0,12633389.0,884965.3
1082480,2023,3,Illinois,High Wind,Z,0,0,0,0,0.0,0.0,52.0,EG,,,,6.0,12633389.0,884965.3
1082484,2023,3,Illinois,High Wind,Z,0,0,0,0,0.0,0.0,61.0,EG,,,,6.0,12633389.0,884965.3
1082525,2023,3,Alaska,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,23.0,734654.0,54183.8
1082625,2023,3,Illinois,Hail,C,0,0,0,0,0.0,0.0,0.75,,,39.95,-89.73,0.08,12633389.0,884965.3
1082639,2023,3,Wisconsin,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,16.0,5930350.0,347108.2
1082653,2023,3,Wisconsin,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,18.0,5930350.0,347108.2
1082654,2023,3,Illinois,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,39.12,-88.53,0.08,12633389.0,884965.3
1082786,2023,3,Indiana,Thunderstorm Wind,C,0,0,0,0,10000.0,0.0,61.0,EG,,41.5,-86.32,0.02,6881373.0,400369.5
1082813,2023,3,Indiana,Thunderstorm Wind,C,0,0,0,0,10000.0,0.0,61.0,EG,,40.95,-86.26,0.02,6881373.0,400369.5
1082830,2023,3,Indiana,Thunderstorm Wind,C,0,0,0,0,10000.0,0.0,52.0,EG,,41.3,-86.12,0.02,6881373.0,400369.5
1082933,2023,3,Montana,Dense Fog,Z,0,0,0,0,0.0,0.0,,,,,,8.58,1130612.0,58604.9
1082999,2023,3,Wisconsin,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,17.0,5930350.0,347108.2
1083042,2023,3,Wisconsin,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,9.0,5930350.0,347108.2
1083083,2023,3,Massachusetts,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,14.0,7073479.0,614786.1
1083526,2023,3,New Mexico,High Wind,Z,0,0,0,0,0.0,0.0,50.0,MG,,,,5.0,2119349.0,114059.2
1083935,2023,3,Massachusetts,Heavy Snow,Z,0,0,0,0,46000.0,0.0,,,,,,25.0,7073479.0,614786.1
1084035,2023,3,Montana,Heavy Snow,Z,0,0,0,0,,,,,,,,24.0,1130612.0,58604.9
1084057,2023,3,Montana,Heavy Snow,Z,0,0,0,0,,,,,,,,77.0,1130612.0,58604.9
1084161,2023,3,Nebraska,Drought,Z,0,0,0,0,0.0,0.0,,,,,,743.98,1988172.0,147146.5
1084397,2023,3,Minnesota,Heavy Snow,Z,1,0,0,0,0.0,0.0,,,,,,12.0,5752998.0,389864.5
1084487,2023,3,Washington,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,4.0,7838655.0,670977.8
1084516,2023,3,California,Flood,C,0,0,0,0,0.0,0.0,,,,33.99,-117.16,1.0,39181667.0,3204016.4
1084541,2023,3,Hawaii,High Surf,Z,0,0,0,0,0.0,0.0,,,,,,51.8,1434950.0,89642.2
1084629,2023,3,Maine,Winter Weather,Z,0,0,0,0,,,,,,,,13.0,1401992.0,75514.0
1084632,2023,3,Maine,Winter Weather,Z,0,0,0,0,,,,,,,,13.0,1401992.0,75514.0
1084655,2023,3,Maine,Winter Weather,Z,0,0,0,0,,,,,,,,9.0,1401992.0,75514.0
1084658,2023,3,Maine,Winter Weather,Z,0,0,0,0,,,,,,,,24.5,1401992.0,75514.0
1084682,2023,3,Illinois,Flood,C,0,0,0,0,0.0,0.0,,,,38.4135,-87.7456,142.98,12633389.0,884965.3
1084826,2023,3,Illinois,Flood,C,0,0,0,0,0.0,0.0,,,,37.851,-89.0664,79.0,12633389.0,884965.3
1084902,2023,3,Pennsylvania,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,41.0,13009406.0,789918.5
1084967,2023,3,Arkansas,Flash Flood,C,0,0,0,0,0.0,0.0,,,,35.3384,-94.178,3.12,3069856.0,141968.0
1085020,2023,3,Texas,High Wind,Z,0,0,0,0,0.0,0.0,52.0,MG,,,,0.0,30719247.0,2137536.7
1085088,2023,3,Wisconsin,Tornado,C,0,0,0,0,100000.0,0.0,,,EF0,42.4965,-88.5681,0.07,5930350.0,347108.2
1085112,2023,3,Oklahoma,Hail,C,0,0,0,0,,,1.0,,,34.04,-97.18,0.0,4062716.0,207072.7
1085135,2023,3,Ohio,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,41.6101,-83.6278,0.0,11808390.0,707996.2
1085267,2023,3,Missouri,Strong Wind,Z,0,0,0,0,1000.0,0.0,39.0,EG,,,,13.0,6205956.0,346895.3
1085290,2023,3,Texas,High Wind,Z,0,0,0,0,0.0,0.0,54.0,MG,,,,0.0,30719247.0,2137536.7
1085294,2023,3,Texas,High Wind,Z,0,0,0,0,0.0,0.0,50.0,MG,,,,0.0,30719247.0,2137536.7
1085324,2023,3,Wisconsin,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,6.0,5930350.0,347108.2
1085378,2023,3,Florida,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,30.49,-84.01,0.0,22929248.0,1309392.2
1085546,2023,3,Kansas,Lightning,C,0,0,0,0,1250.0,0.0,,,,38.8381,-101.0648,0.0,2949749.0,180267.5
1085568,2023,3,Minnesota,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,11.0,5752998.0,389864.5
1085664,2023,3,California,High Wind,Z,0,0,0,0,0.0,0.0,64.0,MG,,,,5.25,39181667.0,3204016.4
1085794,2023,3,Indiana,Hail,C,0,0,0,0,0.0,0.0,1.0,,,41.4216,-87.3602,0.0,6881373.0,400369.5
1086093,2023,3,Tennessee,High Wind,Z,0,0,0,0,0.0,0.0,50.0,EG,,,,5.0,7153029.0,428276.1
1086095,2023,3,Indiana,Tornado,C,0,0,0,0,0.0,0.0,,,EF1,40.7367,-87.1748,0.07,6881373.0,400369.5
1086136,2023,3,Mississippi,High Wind,Z,0,0,0,0,0.0,0.0,50.0,EG,,,,8.0,2942470.0,119454.2
1086147,2023,3,Kansas,Hail,C,0,0,0,0,0.0,0.0,0.75,,,37.38,-94.63,0.0,2949749.0,180267.5
1086257,2023,3,Missouri,Hail,C,0,0,0,0,0.0,0.0,1.0,,,38.98,-90.98,0.0,6205956.0,346895.3
1086260,2023,3,Tennessee,Tornado,C,0,0,0,0,,,,,EF2,35.1454,-86.5794,0.1,7153029.0,428276.1
1086459,2023,3,Illinois,Tornado,C,0,0,0,0,0.0,0.0,,,EF2,41.475,-90.0584,0.07,12633389.0,884965.3
1086474,2023,3,Iowa,Tornado,C,0,0,1,0,0.0,0.0,,,EF2,41.81,-90.65,0.33,3214739.0,201359.8
1086503,2023,3,Iowa,Tornado,C,0,0,0,0,0.0,0.0,,,EF0,41.767,-90.899,0.02,3214739.0,201359.8
1086586,2023,3,Pennsylvania,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,4.5,13009406.0,789918.5
1086590,2023,3,New Jersey,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,3.5,9395315.0,662320.1
1086671,2023,3,California,Heavy Rain,C,0,0,0,0,0.0,0.0,,,,32.79,-116.99,23.98,39181667.0,3204016.4
1086905,2023,3,Texas,Drought,Z,0,0,0,0,0.0,0.0,,,,,,743.98,30719247.0,2137536.7
1086922,2023,3,Texas,Hail,C,0,0,0,0,0.0,0.0,1.75,,,28.8,-98.08,0.0,30719247.0,2137536.7
1086926,2023,3,Texas,Hail,C,0,0,0,0,0.0,0.0,1.0,,,29.63,-98.97,0.0,30719247.0,2137536.7
1086944,2023,3,Texas,Hail,C,0,0,0,0,0.0,0.0,1.75,,,29.75,-98.37,0.0,30719247.0,2137536.7
1086946,2023,3,Texas,Hail,C,0,0,0,0,0.0,0.0,1.75,,,29.77,-98.25,0.0,30719247.0,2137536.7
1086953,2023,3,Texas,Hail,C,0,0,0,0,0.0,0.0,1.75,,,29.85,-98.01,0.0,30719247.0,2137536.7
1086983,2023,3,Arkansas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,33.98,-93.79,0.0,3069856.0,141968.0
1086995,2023,3,Louisiana,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,32.58,-92.89,0.0,4598777.0,248949.4
1087069,2023,3,Illinois,Tornado,C,0,0,0,0,0.0,0.0,,,EF1,41.585,-89.667,0.03,12633389.0,884965.3
1087077,2023,3,California,High Wind,Z,0,0,0,0,0.0,0.0,52.0,MG,,,,0.0,39181667.0,3204016.4
1087202,2023,3,Arkansas,Flash Flood,C,1,0,0,0,0.0,0.0,,,,34.78,-94.05,3.0,3069856.0,141968.0
1087229,2023,3,North Dakota,Heavy Snow,Z,0,0,0,0,,,,,,,,24.0,787071.0,62114.7
1087293,2023,3,Iowa,Hail,C,0,0,0,0,0.0,0.0,0.75,,,42.01,-93.64,0.0,3214739.0,201359.8
1087332,2023,3,Illinois,Hail,C,0,0,0,0,0.0,0.0,1.25,,,41.38,-89.19,0.0,12633389.0,884965.3
1087341,2023,3,Iowa,Hail,C,0,0,0,0,0.0,0.0,1.0,,,40.92,-91.43,0.0,3214739.0,201359.8
1087405,2023,3,Alabama,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,52.0,EG,,34.75,-86.79,0.0,5117850.0,248313.7
1087417,2023,3,Alabama,Thunderstorm Wind,C,0,0,0,0,,,52.0,EG,,34.43,-85.83,0.0,5117850.0,248313.7
1087522,2023,3,South Dakota,Drought,Z,0,0,0,0,,,,,,,,648.0,917739.0,57253.0
1087564,2023,3,Iowa,Hail,C,0,0,0,0,0.0,0.0,1.0,,,41.23,-93.02,0.0,3214739.0,201359.8
1087584,2023,3,Iowa,Tornado,C,0,0,0,0,2000000.0,0.0,,,EF2,41.0615,-92.3334,0.22,3214739.0,201359.8
1087587,2023,3,Iowa,Tornado,C,0,0,0,0,50000.0,0.0,,,EF1,42.4931,-92.9753,0.1,3214739.0,201359.8
1087672,2023,3,South Dakota,Heavy Snow,Z,0,0,0,0,,,,,,,,16.0,917739.0,57253.0
1087720,2023,3,Georgia,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,31.32,-84.02,0.0,11063669.0,679447.2
1087725,2023,3,Georgia,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,31.22,-84.53,0.0,11063669.0,679447.2
1087775,2023,3,Texas,Hail,C,0,0,0,0,0.0,0.0,0.75,,,32.57,-97.33,0.0,30719247.0,2137536.7
1087805,2023,3,Kansas,High Wind,Z,0,0,0,0,0.0,0.0,55.0,MG,,,,0.0,2949749.0,180267.5
1087807,2023,3,Kansas,High Wind,Z,0,0,0,0,0.0,0.0,51.0,MG,,,,0.0,2949749.0,180267.5
1087824,2023,3,Kansas,Strong Wind,Z,0,0,0,0,,,44.0,MG,,,,0.0,2949749.0,180267.5
1087857,2023,3,California,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,45.0,39181667.0,3204016.4
1087903,2023,3,Utah,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,35.0,3449259.0,226322.1
1087911,2023,3,Utah,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,35.0,3449259.0,226322.1
1087912,2023,3,Utah,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,41.0,3449259.0,226322.1
1087972,2023,3,Alabama,Hail,C,0,0,0,0,0.0,0.0,1.0,,,32.88,-86.22,0.02,5117850.0,248313.7
1088027,2023,3,Missouri,Flash Flood,C,0,0,0,0,0.0,0.0,,,,36.95,-93.39,8.08,6205956.0,346895.3
1088064,2023,3,Minnesota,Hail,C,0,0,0,0,0.0,0.0,0.75,,,45.31,-94.3,0.08,5752998.0,389864.5
1088113,2023,3,Indiana,Hail,C,0,0,0,0,,,1.0,,,38.3763,-85.9888,0.0,6881373.0,400369.5
1088114,2023,3,Indiana,Hail,C,0,0,0,0,,,1.0,,,38.48,-85.77,0.0,6881373.0,400369.5
1088131,2023,3,Iowa,Thunderstorm Wind,C,0,0,0,0,,,61.0,MG,,42.09,-91.87,0.17,3214739.0,201359.8
1088157,2023,3,Kansas,High Wind,Z,0,0,0,0,0.0,0.0,65.0,EG,,,,2.17,2949749.0,180267.5
1088235,2023,3,Texas,Drought,Z,0,0,0,0,0.0,0.0,,,,,,743.98,30719247.0,2137536.7
1088305,2023,3,Missouri,Flash Flood,C,0,0,0,0,10000.0,0.0,,,,36.76,-94.19,4.25,6205956.0,346895.3
1088324,2023,3,Missouri,Flood,C,0,0,0,0,0.0,0.0,,,,37.14,-93.95,6.5,6205956.0,346895.3
1088329,2023,3,Missouri,Flood,C,0,0,0,0,0.0,0.0,,,,37.78,-91.37,5.52,6205956.0,346895.3
1088372,2023,3,North Carolina,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,50.0,EG,,36.1239,-80.0783,0.0,10871849.0,643045.8
1088436,2023,3,Texas,Hail,C,0,0,0,0,0.0,0.0,1.25,,,33.68,-96.42,0.0,30719247.0,2137536.7
1088458,2023,3,Texas,Thunderstorm Wind,C,0,0,0,0,65000.0,0.0,60.0,EG,,32.72,-97.5,0.0,30719247.0,2137536.7
1088515,2023,3,New York,Winter Weather,Z,0,0,0,0,,,,,,,,22.0,19786543.0,1793384.5
1088522,2023,3,Illinois,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,56.0,EG,,41.7092,-88.4197,0.0,12633389.0,884965.3
1088555,2023,3,South Dakota,Drought,Z,0,0,0,0,,,,,,,,743.98,917739.0,57253.0
1088624,2023,3,Indiana,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,61.0,EG,,41.3615,-87.1621,0.0,6881373.0,400369.5
1088642,2023,3,Illinois,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,41.8129,-88.1744,0.0,12633389.0,884965.3
1088681,2023,3,Texas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,62.0,MG,,32.78,-98.06,0.0,30719247.0,2137536.7
1088702,2023,3,Texas,Thunderstorm Wind,C,0,0,0,0,40000.0,0.0,65.0,EG,,31.258,-95.9795,0.0,30719247.0,2137536.7
1088714,2023,3,Texas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,55.0,MG,,32.68,-96.87,0.0,30719247.0,2137536.7
1088739,2023,3,Missouri,Flood,C,0,0,0,0,0.0,0.0,,,,37.77,-91.37,7.58,6205956.0,346895.3
1088863,2023,3,Utah,Flash Flood,C,0,0,0,0,0.0,0.0,,,,37.3489,-113.102,6.0,3449259.0,226322.1
1088876,2023,3,Utah,Avalanche,Z,0,0,2,0,20000.0,0.0,,,,,,0.17,3449259.0,226322.1
1088952,2023,3,Missouri,Drought,Z,0,0,0,0,0.0,0.0,,,,,,743.98,6205956.0,346895.3
1088999,2023,3,Kentucky,High Wind,Z,0,0,0,0,0.0,0.0,50.0,EG,,,,6.0,4549953.0,226942.4
1089138,2023,3,Wyoming,High Wind,Z,0,0,0,0,0.0,0.0,64.0,MG,,,,0.0,584666.0,39843.2
1089142,2023,3,Wyoming,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,33.0,584666.0,39843.2
1089153,2023,3,Wyoming,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,33.0,584666.0,39843.2
1089226,2023,3,Gulf Of Mexico,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,35.0,MG,,27.8397,-97.0727,0.2,,
1089232,2023,3,Gulf Of Mexico,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,47.0,MG,,27.6879,-97.2916,0.87,,
1089274,2023,3,Texas,Drought,Z,0,0,0,0,0.0,0.0,,,,,,647.98,30719247.0,2137536.7
1089421,2023,3,Georgia,Flash Flood,C,0,0,0,0,0.0,0.0,,,,33.0638,-84.3465,5.25,11063669.0,679447.2
1089452,2023,3,Indiana,Flash Flood,C,0,0,0,0,0.0,0.0,,,,38.4354,-86.8048,2.0,6881373.0,400369.5
1089470,2023,3,Texas,Hail,C,0,0,0,0,0.0,0.0,1.0,,,33.46,-98.07,0.0,30719247.0,2137536.7
1089575,2023,3,Illinois,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,70.0,EG,,41.9244,-88.5095,0.0,12633389.0,884965.3
1089723,2023,3,Missouri,Hail,C,0,0,0,0,,,1.5,,,40.51,-93.2209,0.03,6205956.0,346895.3
1089730,2023,3,Alaska,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,23.25,734654.0,54183.8
1089732,2023,3,Georgia,Flash Flood,C,0,0,0,0,0.0,0.0,,,,32.9949,-84.537,4.8,11063669.0,679447.2
1089823,2023,3,Oregon,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,30.0,4250392.0,258023.4
1089835,2023,3,New York,Lake-Effect Snow,Z,0,0,0,0,0.0,0.0,,,,,,14.13,19786543.0,1793384.5
1089872,2023,3,Tennessee,Frost/Freeze,Z,0,0,0,0,0.0,0.0,,,,,,16.5,7153029.0,428276.1
1089944,2023,3,Minnesota,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,7.98,5752998.0,389864.5
1089951,2023,3,Minnesota,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,7.98,5752998.0,389864.5
1090082,2023,3,Arkansas,Flood,C,0,0,0,0,0.0,0.0,,,,35.2868,-91.2522,703.73,3069856.0,141968.0
1090105,2023,3,South Dakota,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,25.5,917739.0,57253.0
1090172,2023,3,Louisiana,Hail,C,0,0,0,0,0.0,0.0,1.0,,,32.94,-92.59,0.0,4598777.0,248949.4
1090182,2023,3,Arkansas,Hail,C,0,0,0,0,0.0,0.0,2.0,,,33.92,-93.64,0.0,3069856.0,141968.0
1090187,2023,3,California,Flash Flood,C,0,0,0,0,0.0,0.0,,,,37.9818,-120.3722,6.67,39181667.0,3204016.4
1090204,2023,3,Texas,Hail,C,0,0,0,0,0.0,0.0,1.5,,,33.3,-94.94,0.0,30719247.0,2137536.7
1090221,2023,3,California,Flood,C,0,0,0,0,0.0,0.0,,,,40.0867,-122.1785,6.0,39181667.0,3204016.4
1090330,2023,3,Indiana,Thunderstorm Wind,C,0,0,0,0,800000.0,,65.0,EG,,39.35,-86.56,0.0,6881373.0,400369.5
1090337,2023,3,Indiana,Thunderstorm Wind,C,0,0,0,0,17000.0,,72.0,MG,,39.35,-86.67,0.13,6881373.0,400369.5
1090517,2023,3,Texas,Thunderstorm Wind,C,0,0,0,0,7000.0,0.0,50.0,EG,,32.36,-95.46,0.0,30719247.0,2137536.7
1090564,2023,3,Missouri,Hail,C,0,0,0,0,,,3.0,,,39.17,-92.58,0.05,6205956.0,346895.3
1090572,2023,3,Missouri,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,56.0,EG,,40.48,-92.85,0.05,6205956.0,346895.3
1090638,2023,3,Texas,High Wind,Z,0,0,0,0,0.0,0.0,55.0,MG,,,,2.0,30719247.0,2137536.7
1090668,2023,3,Texas,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,52.0,EG,,33.7,-96.85,0.0,30719247.0,2137536.7
1090671,2023,3,South Dakota,Winter Weather,Z,0,0,0,1,,,,,,,,30.0,917739.0,57253.0
1090852,2023,3,Alaska,Blizzard,Z,0,0,0,0,0.0,0.0,,,,,,17.0,734654.0,54183.8
1090861,2023,3,North Carolina,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,35.278,-83.844,0.18,10871849.0,643045.8
1090887,2023,3,Idaho,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,35.0,1970497.0,95286.5
1090900,2023,3,Idaho,High Wind,Z,0,0,0,0,155000.0,0.0,66.0,MG,,,,9.0,1970497.0,95286.5
1090912,2023,3,California,High Wind,Z,0,0,0,0,0.0,0.0,54.0,MG,,,,0.0,39181667.0,3204016.4
1090926,2023,3,Idaho,Avalanche,Z,0,0,0,0,0.0,0.0,,,,,,2.0,1970497.0,95286.5
1090954,2023,3,Minnesota,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,2.73,5752998.0,389864.5
1091018,2023,3,South Dakota,Winter Weather,Z,0,0,0,0,,,,,,,,38.0,917739.0,57253.0
1091225,2023,3,California,High Wind,Z,0,0,0,0,0.0,0.0,57.0,MG,,,,8.33,39181667.0,3204016.4
1091319,2023,3,California,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,0.0,39181667.0,3204016.4
1091412,2023,3,California,Flood,C,0,0,0,0,0.0,0.0,,,,38.977,-123.101,0.0,39181667.0,3204016.4
1091429,2023,3,California,Flood,C,0,0,0,0,1000.0,0.0,,,,34.8601,-117.1412,1.07,39181667.0,3204016.4
1091432,2023,3,Nevada,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,24.0,3211077.0,201158.6
1091581,2023,3,Tennessee,Thunderstorm Wind,C,0,0,0,0,10000.0,0.0,50.0,EG,,35.9488,-88.4832,0.08,7153029.0,428276.1
1091611,2023,3,Georgia,Thunderstorm Wind,C,0,0,0,0,,,52.0,EG,,34.42,-84.58,0.03,11063669.0,679447.2
